0	1
Jane_Austen	BBC
Jane_Austen	David_Hume
Jane_Austen	Employment
Jane_Austen	England
Jane_Austen	Hampshire
Jane_Austen	Keira_Knightley
Jane_Austen	Law
Jane_Austen	Oxford
Jane_Austen	Popular_culture
Jane_Austen	Romanticism
Jane_Austen	Rudyard_Kipling
Jane_Austen	Southampton
Jane_Austen	Television
Jane_Austen	Walter_Scott
Jane_Eyre	BBC
Jane_Eyre	Country
Jane_Eyre	England
Jane_Eyre	Germany
Jane_Eyre	Hindi
Jane_Eyre	Hong_Kong
Jane_Eyre	India
Jane_Eyre	Jamaica
Jane_Eyre	Language
Jane_Eyre	Mexico
Jane_Eyre	Novel
Jane_Eyre	Opera
Jane_Eyre	Silent_film
Jane_Eyre	Stroke
Jane_Eyre	The_Pilgrim's_Progress
Jane_Fonda	Atlanta,_Georgia
Jane_Fonda	Christianity
Jane_Fonda	Civil_rights
Jane_Fonda	George_W._Bush
Jane_Fonda	Henry_Fonda
Jane_Fonda	Henry_VIII_of_England
Jane_Fonda	Iraq_War
Jane_Fonda	Israel
Jane_Fonda	Jerusalem
Jane_Fonda	Kansas_City,_Missouri
Jane_Fonda	New_York_City
Jane_Fonda	President_of_the_United_States
Jane_Fonda	Propaganda
Jane_Fonda	Richard_Nixon
Jane_Fonda	Sweden
Jane_Fonda	United_Nations
Jane_Fonda	United_States
Jane_Fonda	Vietnam_War
Japan	Animation
Japan	Asia
Japan	Australia
Japan	Auto_racing
Japan	Buddha
Japan	Capital
Japan	Cereal
Japan	China
Japan	Chinese_language
Japan	Constitutional_monarchy
Japan	Crime
Japan	Culture
Japan	Currency
Japan	Earthquake
Japan	Electronics
Japan	English_language
Japan	Europe
Japan	European_Union
Japan	Felice_Beato
Japan	Fishing
Japan	George_W._Bush
Japan	Germany
Japan	Government
Japan	Hasekura_Tsunenaga
Japan	Hirohito
Japan	Indonesia
Japan	Industry
Japan	International_Space_Station
Japan	Iron
Japan	Islam
Japan	Japanese_war_crimes
Japan	Japanese_yen
Japan	Katana
Japan	List_of_countries_by_system_of_government
Japan	Mario
Japan	Meat
Japan	Medicine
Japan	Ming_Dynasty
Japan	Moon
Japan	Nazi_Germany
Japan	Netherlands
Japan	Nintendo
Japan	North_America
Japan	North_Korea
Japan	Parliamentary_system
Japan	People's_Republic_of_China
Japan	Pottery
Japan	President_of_the_United_States
Japan	Rice
Japan	Russia
Japan	Saudi_Arabia
Japan	Shinto
Japan	Ship
Japan	Sony
Japan	South_Korea
Japan	Space_exploration
Japan	Steel
Japan	Sumo
Japan	Taiwan
Japan	Taoism
Japan	Technology
Japan	Temperate
Japan	Textile
Japan	Tokyo
Japan	Tsunami
Japan	United_States
Japan	University
Japan	Vegetable
Japan	Volcano
Japan	World_War_II
Japanese_grammar	English_language
Japanese_grammar	Spanish_language
Japanese_war_crimes	20th_century
Japanese_war_crimes	China
Japanese_war_crimes	Constitutional_monarchy
Japanese_war_crimes	Democracy
Japanese_war_crimes	France
Japanese_war_crimes	Hirohito
Japanese_war_crimes	India
Japanese_war_crimes	Indonesia
Japanese_war_crimes	Japanese_war_crimes
Japanese_war_crimes	Jew
Japanese_war_crimes	Katana
Japanese_war_crimes	Korea
Japanese_war_crimes	League_of_Nations
Japanese_war_crimes	Military_dictatorship
Japanese_war_crimes	Nazi_Germany
Japanese_war_crimes	Netherlands
Japanese_war_crimes	New_Zealand
Japanese_war_crimes	North_Korea
Japanese_war_crimes	Pacific_Ocean
Japanese_war_crimes	People's_Republic_of_China
Japanese_war_crimes	Philippines
Japanese_war_crimes	Pound_sterling
Japanese_war_crimes	Rice
Japanese_war_crimes	Shinto
Japanese_war_crimes	Soviet_Union
Japanese_war_crimes	Taiwan
Japanese_war_crimes	Treaty_of_Versailles
Japanese_war_crimes	United_States
Japanese_war_crimes	Vietnam
Japanese_war_crimes	World_War_I
Japanese_yen	1973_oil_crisis
Japanese_yen	Aluminium
Japanese_yen	Capital
Japanese_yen	Currency
Japanese_yen	Economics
Japanese_yen	Europe
Japanese_yen	Gold_standard
Japanese_yen	Nickel
Japanese_yen	People's_Republic_of_China
Japanese_yen	Petroleum
Japanese_yen	Portuguese_language
Japanese_yen	Supply_and_demand
Japanese_yen	United_Kingdom
Japanese_yen	United_States
Japanese_yen	United_States_dollar
Japanese_yen	World_War_II
Japanese_yen	Zinc
Jarvis_Island	Baker_Island
Jarvis_Island	Cook_Islands
Jarvis_Island	Fresh_water
Jarvis_Island	Pacific_Ocean
Jarvis_Island	United_Kingdom
Jarvis_Island	Washington,_D.C.
Jarvis_Island	World_War_II
Jaws_(film)	Alfred_Hitchcock
Jaws_(film)	English_language
Jaws_(film)	Film
Jaws_(film)	Great_white_shark
Jaws_(film)	Igor_Stravinsky
Jaws_(film)	Shark
Jaws_(film)	The_Godfather
Jaws_(film)	Tiger_shark
Jaws_(film)	United_States
Jazz	20th_century
Jazz	American_Civil_War
Jazz	Billie_Holiday
Jazz	Drum_and_bass
Jazz	Europe
Jazz	Folk_music
Jazz	France
Jazz	Guitar
Jazz	Louis_Armstrong
Jazz	Louis_Jordan
Jazz	Miles_Davis
Jazz	Minstrel_show
Jazz	Music
Jazz	Musical_instrument
Jazz	Piano
Jazz	Radio
Jazz	Ragtime
Jazz	Trumpet
Jazz	United_States
Jean-Jacques_Rousseau	David_Hume
Jean-Jacques_Rousseau	Democracy
Jean-Jacques_Rousseau	Education
Jean-Jacques_Rousseau	France
Jean-Jacques_Rousseau	Geneva
Jean-Jacques_Rousseau	Government
Jean-Jacques_Rousseau	John_Locke
Jean-Jacques_Rousseau	Literature
Jean-Jacques_Rousseau	Music
Jean-Jacques_Rousseau	Nature
Jean-Jacques_Rousseau	Paris
Jean-Jacques_Rousseau	Philosophy
Jean-Jacques_Rousseau	Poland
Jean-Jacques_Rousseau	Political_philosophy
Jean-Jacques_Rousseau	Roman_Catholic_Church
Jean-Jacques_Rousseau	Romanticism
Jean-Jacques_Rousseau	Switzerland
Jean-Jacques_Rousseau	Thomas_Hobbes
Jean-Jacques_Rousseau	Voltaire
Jean_Charles_de_Menezes	BBC
Jean_Charles_de_Menezes	Brazil
Jean_Charles_de_Menezes	Gibraltar
Jean_Charles_de_Menezes	Israel
Jean_Charles_de_Menezes	Palace_of_Westminster
Jean_Charles_de_Menezes	São_Paulo
Jean_Charles_de_Menezes	September_11,_2001_attacks
Jean_Charles_de_Menezes	Somalia
Jean_Charles_de_Menezes	United_Kingdom
Jean_Charles_de_Menezes	United_States
Jehovah	Pentateuch
Jehovah	Switzerland
Jerry_Fodor	Linguistics
Jerry_Fodor	New_York_City
Jerry_Fodor	Philosophy_of_mind
Jerry_Fodor	Princeton_University
Jersey	Agriculture
Jersey	Apple
Jersey	Channel_Islands
Jersey	Elizabeth_II_of_the_United_Kingdom
Jersey	England
Jersey	English_Channel
Jersey	English_language
Jersey	France
Jersey	French_language
Jersey	Gerald_Durrell
Jersey	Great_Britain
Jersey	Guernsey
Jersey	List_of_countries_by_system_of_government
Jersey	Milk
Jersey	Potato
Jersey	Pound_sterling
Jersey	Time_zone
Jersey	Tourism
Jersey	United_Kingdom
Jersey	Victor_Hugo
Jersey	William_I_of_England
Jersey_Zoological_Park	Bird
Jersey_Zoological_Park	Cheetah
Jersey_Zoological_Park	Chimpanzee
Jersey_Zoological_Park	Dodo
Jersey_Zoological_Park	English_Channel
Jersey_Zoological_Park	Gerald_Durrell
Jersey_Zoological_Park	Jersey
Jersey_Zoological_Park	Mammal
Jersey_Zoological_Park	Pink_Pigeon
Jersey_Zoological_Park	Snowy_Owl
Jerusalem	Albert_Einstein
Jerusalem	Ancient_Egypt
Jerusalem	Arabic_language
Jerusalem	Babylonia
Jerusalem	Byzantine_Empire
Jerusalem	Capital
Jerusalem	Christianity
Jerusalem	City
Jerusalem	Crusades
Jerusalem	Dead_Sea
Jerusalem	Europe
Jerusalem	First_Crusade
Jerusalem	Football_(soccer)
Jerusalem	Frederick_II,_Holy_Roman_Emperor
Jerusalem	Jordan
Jerusalem	Judaism
Jerusalem	League_of_Nations
Jerusalem	Mediterranean_Sea
Jerusalem	Middle_East
Jerusalem	Natalie_Portman
Jerusalem	Ottoman_Empire
Jerusalem	Red_Sea
Jerusalem	Roman_Empire
Jerusalem	Sea_of_Galilee
Jerusalem	Spain
Jerusalem	Tel_Aviv
Jerusalem	The_Holocaust
Jerusalem	West_Bank
Jerusalem	Yom_Kippur_War
Jesse_Owens	Athletics_(track_and_field)
Jesse_Owens	Berlin
Jesse_Owens	Carl_Lewis
Jesse_Owens	Chicago
Jesse_Owens	Cleveland,_Ohio
Jesse_Owens	George_H._W._Bush
Jesse_Owens	Gerald_Ford
Jesse_Owens	Jazz
Jesse_Owens	Lung_cancer
Jesus	2nd_century
Jesus	3rd_century
Jesus	6th_century
Jesus	Age_of_Enlightenment
Jesus	Art
Jesus	Augustine_of_Hippo
Jesus	Augustus
Jesus	Bahá'í_Faith
Jesus	Bede
Jesus	Bible
Jesus	British_Empire
Jesus	Buddha
Jesus	Damascus
Jesus	Diego_Velázquez
Jesus	Europe
Jesus	Gautama_Buddha
Jesus	God
Jesus	Himalayas
Jesus	History
Jesus	Islam
Jesus	Israel
Jesus	Jew
Jesus	Jordan_River
Jesus	Judaism
Jesus	Kashmir_region
Jesus	Last_Supper
Jesus	Literature
Jesus	Maghreb
Jesus	Mahatma_Gandhi
Jesus	Martin_Luther
Jesus	Michelangelo
Jesus	Mosaic
Jesus	Names_of_God_in_Judaism
Jesus	Qur'an
Jesus	Roman_Empire
Jesus	Saudi_Arabia
Jesus	Shroud_of_Turin
Jesus	Syria
Jesus	Tenzin_Gyatso,_14th_Dalai_Lama
Jesus	Trinity
Jet_Set_Willy	Commodore_64
Jet_Set_Willy	Ludwig_van_Beethoven
Jet_Set_Willy	Netherlands
Jet_Set_Willy	ZX_Spectrum
Jet_engine	Aircraft
Jet_engine	Austria
Jet_engine	Concorde
Jet_engine	Germany
Jet_engine	Global_warming
Jet_engine	Hydrogen
Jet_engine	Oxygen
Jet_engine	Wright_brothers
Jew	Age_of_Enlightenment
Jew	Alexander_the_Great
Jew	Algeria
Jew	Ancient_Egypt
Jew	Ancient_Greece
Jew	Arab-Israeli_conflict
Jew	Argentina
Jew	Assyria
Jew	Australia
Jew	Austria
Jew	Berlin
Jew	Berlin_Wall
Jew	Bible
Jew	Birth_control
Jew	Brazil
Jew	Canada
Jew	Chile
Jew	China
Jew	Christianity
Jew	Crusades
Jew	Culture
Jew	Democracy
Jew	English_language
Jew	Ethiopia
Jew	Europe
Jew	First_Crusade
Jew	Geography
Jew	German_language
Jew	Greece
Jew	India
Jew	Iran
Jew	Isaac
Jew	Israel
Jew	Jerusalem
Jew	Jew
Jew	Judaism
Jew	Latin
Jew	Mexico
Jew	Middle_East
Jew	Morocco
Jew	Muhammad
Jew	Nazi_Germany
Jew	Netherlands
Jew	North_Africa
Jew	Religion
Jew	Russia
Jew	Russian_language
Jew	Slavery
Jew	South_Africa
Jew	Soviet_Union
Jew	Spain
Jew	Sweden
Jew	The_Holocaust
Jew	Turkey
Jew	United_States
Jew	World_War_II
Jew	Yemen
Jew	Zeus
Jew	Zionism
Jewellery	Alexander_the_Great
Jewellery	Amber
Jewellery	American_English
Jewellery	Ancient_Egypt
Jewellery	Archaeology
Jewellery	Australia
Jewellery	Bronze_Age
Jewellery	Buddhism
Jewellery	Byzantine_Empire
Jewellery	China
Jewellery	Copper
Jewellery	Culture
Jewellery	Desert
Jewellery	England
Jewellery	Europe
Jewellery	Feather
Jewellery	Glass
Jewellery	Gold
Jewellery	Human
Jewellery	India
Jewellery	Indus_Valley_Civilization
Jewellery	Isis
Jewellery	Ivory
Jewellery	Macedon
Jewellery	Maya_civilization
Jewellery	Myanmar
Jewellery	Napoleon_I_of_France
Jewellery	New_Zealand
Jewellery	Platinum
Jewellery	Red_Sea
Jewellery	Renaissance
Jewellery	Romanticism
Jewellery	Silver
Jewellery	South_America
Jewellery	Spain
Jewellery	Sri_Lanka
Jewellery	Turquoise
Jewellery	Welding
Jewellery	Wood
Jiaogulan	Binomial_nomenclature
Jiaogulan	China
Jiaogulan	Plant
Jimmy_Carter	Afghanistan
Jimmy_Carter	Africa
Jimmy_Carter	Aristotle
Jimmy_Carter	BBC
Jimmy_Carter	Battle_of_Gettysburg
Jimmy_Carter	Bill_Clinton
Jimmy_Carter	Christianity
Jimmy_Carter	Cold_War
Jimmy_Carter	Cuba
Jimmy_Carter	Egypt
Jimmy_Carter	Election
Jimmy_Carter	Federal_Bureau_of_Investigation
Jimmy_Carter	George_H._W._Bush
Jimmy_Carter	George_VI_of_the_United_Kingdom
Jimmy_Carter	Gerald_Ford
Jimmy_Carter	Herbert_Hoover
Jimmy_Carter	Human_rights
Jimmy_Carter	India
Jimmy_Carter	Indira_Gandhi
Jimmy_Carter	Israel
Jimmy_Carter	Jesus
Jimmy_Carter	John_F._Kennedy
Jimmy_Carter	Latin_America
Jimmy_Carter	Madrid
Jimmy_Carter	Martin_Luther_King,_Jr.
Jimmy_Carter	Moscow
Jimmy_Carter	Nicaragua
Jimmy_Carter	North_Korea
Jimmy_Carter	Pakistan
Jimmy_Carter	Panama
Jimmy_Carter	Peanut
Jimmy_Carter	People's_Republic_of_China
Jimmy_Carter	Persian_Gulf
Jimmy_Carter	Republic_of_China
Jimmy_Carter	Richard_Nixon
Jimmy_Carter	Ronald_Reagan
Jimmy_Carter	Supreme_Court_of_the_United_States
Jimmy_Carter	Tehran
Jimmy_Carter	Theodore_Roosevelt
Jimmy_Carter	Thomas_Jefferson
Jimmy_Carter	Tony_Blair
Jimmy_Carter	United_Kingdom
Jimmy_Carter	United_Nations
Jimmy_Carter	Vienna
Jimmy_Carter	Vietnam_War
Jimmy_Carter	War_and_Peace
Jimmy_Carter	Woodrow_Wilson
Jimmy_Carter	World_War_II
Jimmy_Carter	Yom_Kippur_War
Jimmy_Wales	Chicago
Jimmy_Wales	Creative_Commons
Jimmy_Wales	Frankfurt
Jimmy_Wales	Germany
Jimmy_Wales	India
Jimmy_Wales	New_Delhi
Jimmy_Wales	United_States
Jimmy_Wales	Wikimedia_Foundation
Jimmy_Wales	Wikipedia
Joan_of_Arc	Channel_Islands
Joan_of_Arc	England
Joan_of_Arc	France
Joan_of_Arc	Giuseppe_Verdi
Joan_of_Arc	Henry_VIII_of_England
Joan_of_Arc	Henry_V_of_England
Joan_of_Arc	Hundred_Years'_War
Joan_of_Arc	Marcel_Lefebvre
Joan_of_Arc	Mark_Twain
Joan_of_Arc	Nazism
Joan_of_Arc	Pyotr_Ilyich_Tchaikovsky
Joan_of_Arc	Roman_Catholic_Church
Joan_of_Arc	Schizophrenia
Joan_of_Arc	Tuberculosis
Joan_of_Arc	Voltaire
Joan_of_Arc	William_Shakespeare
Joan_of_Arc	World_War_II
Jocelin	Archbishop_of_Canterbury
Jocelin	Denmark
Jocelin	Glasgow
Jocelin	Henry_II_of_England
Jocelin	Oxford
Jocelin	Richard_I_of_England
Jocelin	Rome
Jocelin	Scotland
Joel_Brand	Adolf_Hitler
Joel_Brand	Budapest
Joel_Brand	Cairo
Joel_Brand	Communism
Joel_Brand	Europe
Joel_Brand	German_language
Joel_Brand	Germany
Joel_Brand	Hungary
Joel_Brand	Istanbul
Joel_Brand	Japan
Joel_Brand	London
Joel_Brand	Moscow
Joel_Brand	Nazi_Germany
Joel_Brand	Philippines
Joel_Brand	Poland
Joel_Brand	Prime_Minister_of_the_United_Kingdom
Joel_Brand	Romania
Joel_Brand	Rudolf_Vrba
Joel_Brand	South_America
Joel_Brand	The_Holocaust
Joel_Brand	Tungsten
Joel_Brand	Ukraine
Joel_Brand	United_Kingdom
Joel_Brand	Vienna
Joel_Brand	Washington,_D.C.
Joel_Brand	Winston_Churchill
Joel_Brand	Zionism
Johann_Pachelbel	15th_century
Johann_Pachelbel	16th_century
Johann_Pachelbel	17th_century
Johann_Pachelbel	18th_century
Johann_Pachelbel	19th_century
Johann_Pachelbel	20th_century
Johann_Pachelbel	Apollo
Johann_Pachelbel	Baroque
Johann_Pachelbel	England
Johann_Pachelbel	Europe
Johann_Pachelbel	France
Johann_Pachelbel	Hamburg
Johann_Pachelbel	Italy
Johann_Pachelbel	Johann_Sebastian_Bach
Johann_Pachelbel	Joseph_Haydn
Johann_Pachelbel	Stuttgart
Johann_Pachelbel	World_War_II
Johann_Sebastian_Bach	Antonio_Vivaldi
Johann_Sebastian_Bach	Berlin
Johann_Sebastian_Bach	Earth
Johann_Sebastian_Bach	Frédéric_Chopin
Johann_Sebastian_Bach	Frederick_II_of_Prussia
Johann_Sebastian_Bach	French_language
Johann_Sebastian_Bach	Geography
Johann_Sebastian_Bach	Germany
Johann_Sebastian_Bach	Hamburg
Johann_Sebastian_Bach	Isaac_Newton
Johann_Sebastian_Bach	Johann_Pachelbel
Johann_Sebastian_Bach	Latin
Johann_Sebastian_Bach	Ludwig_van_Beethoven
Johann_Sebastian_Bach	Mercury_(planet)
Johann_Sebastian_Bach	Physics
Johann_Sebastian_Bach	Rococo
Johann_Sebastian_Bach	Wolfgang_Amadeus_Mozart
Johann_Wolfgang_Goethe	Adam_Smith
Johann_Wolfgang_Goethe	Age_of_Enlightenment
Johann_Wolfgang_Goethe	Charles_Darwin
Johann_Wolfgang_Goethe	Drama
Johann_Wolfgang_Goethe	Drawing
Johann_Wolfgang_Goethe	Fencing
Johann_Wolfgang_Goethe	Franz_Schubert
Johann_Wolfgang_Goethe	French_Revolution
Johann_Wolfgang_Goethe	French_language
Johann_Wolfgang_Goethe	Germany
Johann_Wolfgang_Goethe	Hebrew_language
Johann_Wolfgang_Goethe	Holy_Roman_Empire
Johann_Wolfgang_Goethe	Homer
Johann_Wolfgang_Goethe	Hugo_Wolf
Johann_Wolfgang_Goethe	Islam
Johann_Wolfgang_Goethe	Italy
Johann_Wolfgang_Goethe	Latin
Johann_Wolfgang_Goethe	Law
Johann_Wolfgang_Goethe	Linguistics
Johann_Wolfgang_Goethe	Literature
Johann_Wolfgang_Goethe	Ludwig_Wittgenstein
Johann_Wolfgang_Goethe	Napoleon_I_of_France
Johann_Wolfgang_Goethe	Philosophy
Johann_Wolfgang_Goethe	Poetry
Johann_Wolfgang_Goethe	Qur'an
Johann_Wolfgang_Goethe	Richard_Wagner
Johann_Wolfgang_Goethe	Rococo
Johann_Wolfgang_Goethe	Theatre
Johannes_Gutenberg	Aachen
Johannes_Gutenberg	Bible
Johannes_Gutenberg	Europe
Johannes_Gutenberg	Germany
Johannes_Gutenberg	Holy_Roman_Empire
Johannes_Gutenberg	Korea
Johannes_Gutenberg	Mass_media
Johannes_Gutenberg	Mongol_Empire
Johannes_Gutenberg	Paris
Johannes_Gutenberg	Princeton_University
Johannes_Gutenberg	Renaissance
Johannes_Kepler	Astronomy
Johannes_Kepler	Austria
Johannes_Kepler	Carl_Sagan
Johannes_Kepler	Comet
Johannes_Kepler	Earth
Johannes_Kepler	Galileo_Galilei
Johannes_Kepler	Gravitation
Johannes_Kepler	Heliocentrism
Johannes_Kepler	Human
Johannes_Kepler	Isaac_Newton
Johannes_Kepler	Islam
Johannes_Kepler	Lunar_eclipse
Johannes_Kepler	Mars
Johannes_Kepler	Milky_Way
Johannes_Kepler	Plato
Johannes_Kepler	Prague
Johannes_Kepler	Snow
Johannes_Kepler	Solar_System
Johannes_Kepler	Sphere
Johannes_Kepler	Sweden
Johannes_Kepler	Tide
Johannes_Kepler	Transit_of_Venus
Johannes_Kepler	Turkey
Johannes_Kepler	Tycho_Brahe
Johannes_Kepler	Weather
Johannes_Ockeghem	Belgium
Johannes_Ockeghem	France
Johannes_Ockeghem	Lille
Johannesburg	Agriculture
Johannesburg	Birmingham
Johannesburg	Brazil
Johannesburg	Cape_Town
Johannesburg	Capital
Johannesburg	City
Johannesburg	Electricity
Johannesburg	Employment
Johannesburg	England
Johannesburg	Fossil
Johannesburg	Gold
Johannesburg	Hinduism
Johannesburg	History_of_South_Africa
Johannesburg	International_Space_Station
Johannesburg	Iron_Age
Johannesburg	Islam
Johannesburg	Judaism
Johannesburg	Lesotho
Johannesburg	Los_Angeles,_California
Johannesburg	Metal
Johannesburg	Mineral
Johannesburg	Mining
Johannesburg	Nelson_Mandela
Johannesburg	New_York_City
Johannesburg	North_America
Johannesburg	People's_Republic_of_China
Johannesburg	Police
Johannesburg	Pretoria
Johannesburg	Second_Boer_War
Johannesburg	South_Africa
Johannesburg	Southern_Africa
Johannesburg	Steel
Johannesburg	Super_14
Johannesburg	Time_zone
Johannesburg	University
John_A.T._Robinson	Anno_Domini
John_A.T._Robinson	Cancer
John_A.T._Robinson	England
John_A.T._Robinson	House_of_Lords
John_A.T._Robinson	Trinity_College,_Cambridge
John_A.T._Robinson	University_of_Cambridge
John_Adams	Benjamin_Franklin
John_Adams	Elizabeth_II_of_the_United_Kingdom
John_Adams	George_W._Bush
John_Adams	George_Washington
John_Adams	James_Monroe
John_Adams	John_Marshall
John_Adams	Napoleon_I_of_France
John_Adams	Netherlands
John_Adams	President_of_the_United_States
John_Adams	Supreme_Court_of_the_United_States
John_Adams	The_Hague
John_Adams	United_States
John_Adams	United_States_Declaration_of_Independence
John_Bull_(locomotive)	Atlantic_Ocean
John_Bull_(locomotive)	Baltimore,_Maryland
John_Bull_(locomotive)	Chicago
John_Bull_(locomotive)	Grover_Cleveland
John_Bull_(locomotive)	Pennsylvania_Railroad
John_Bull_(locomotive)	President_of_the_United_States
John_Cabot	Christopher_Columbus
John_Cabot	English_language
John_Cabot	Henry_VII_of_England
John_Cabot	Italy
John_Cabot	Portugal
John_Cabot	Red_Sea
John_Cabot	Spain
John_Calvin	Augustine_of_Hippo
John_Calvin	Bible
John_Calvin	Black_Death
John_Calvin	Europe
John_Calvin	Geneva
John_Calvin	Humanities
John_Calvin	Philosophy
John_Calvin	Renaissance
John_Calvin	Switzerland
John_Calvin	Thomas_Hobbes
John_Constable	England
John_Constable	Peter_Paul_Rubens
John_Constable	Thomas_Gainsborough
John_Constable	Tuberculosis
John_Dee	Alchemy
John_Dee	Astronomy
John_Dee	British_Empire
John_Dee	Christianity
John_Dee	Elias_Ashmole
John_Dee	Elizabeth_I_of_England
John_Dee	England
John_Dee	Euclid
John_Dee	Europe
John_Dee	Geography
John_Dee	God
John_Dee	Heliocentrism
John_Dee	James_I_of_England
John_Dee	Library
John_Dee	London
John_Dee	Manchester
John_Dee	Mary_I_of_England
John_Dee	Mathematics
John_Dee	North_America
John_Dee	Paris
John_Dee	Plato
John_Dee	Poland
John_Dee	Prague
John_Dee	Pythagoras
John_Dee	Religion
John_Dee	Renaissance
John_Dee	Science
John_Dee	Trinity_College,_Cambridge
John_Dee	United_Kingdom
John_F._Kennedy	Aircraft_carrier
John_F._Kennedy	Attack_on_Pearl_Harbor
John_F._Kennedy	Benjamin_Franklin
John_F._Kennedy	Bob_Dylan
John_F._Kennedy	Boston,_Massachusetts
John_F._Kennedy	Communism
John_F._Kennedy	Democracy
John_F._Kennedy	Dwight_D._Eisenhower
John_F._Kennedy	Education
John_F._Kennedy	Fidel_Castro
John_F._Kennedy	Franklin_D._Roosevelt
John_F._Kennedy	George_Washington
John_F._Kennedy	Houston,_Texas
John_F._Kennedy	Human_rights
John_F._Kennedy	Ireland
John_F._Kennedy	John_F._Kennedy_assassination
John_F._Kennedy	Latin_America
John_F._Kennedy	Louisville,_Kentucky
John_F._Kennedy	Lyndon_B._Johnson
John_F._Kennedy	Malcolm_X
John_F._Kennedy	Minnesota
John_F._Kennedy	Moon
John_F._Kennedy	Neil_Armstrong
John_F._Kennedy	Noam_Chomsky
John_F._Kennedy	Poverty
John_F._Kennedy	President_of_the_United_States
John_F._Kennedy	Princeton_University
John_F._Kennedy	Puerto_Rico
John_F._Kennedy	Richard_Nixon
John_F._Kennedy	Solomon_Islands
John_F._Kennedy	South_America
John_F._Kennedy	Southern_United_States
John_F._Kennedy	Soviet_Union
John_F._Kennedy	Space_Race
John_F._Kennedy	Superman
John_F._Kennedy	Supreme_Court_of_the_United_States
John_F._Kennedy	Television
John_F._Kennedy	The_West_Wing_(TV_series)
John_F._Kennedy	Turkey
John_F._Kennedy	United_States
John_F._Kennedy	United_States_Congress
John_F._Kennedy	United_States_Senate
John_F._Kennedy	Vietnam_War
John_F._Kennedy	War
John_F._Kennedy	Washington,_D.C.
John_F._Kennedy	West_Virginia
John_F._Kennedy	World_War_II
John_F._Kennedy_assassination	Gerald_Ford
John_F._Kennedy_assassination	John_F._Kennedy
John_F._Kennedy_assassination	Lyndon_B._Johnson
John_F._Kennedy_assassination	President_of_the_United_States
John_F._Kennedy_assassination	Radio
John_F._Kennedy_assassination	Ronald_Reagan
John_F._Kennedy_assassination	Soviet_Union
John_F._Kennedy_assassination	Television
John_F._Kennedy_assassination	United_States
John_F._Kennedy_assassination	Warren_G._Harding
John_F._Kennedy_assassination	William_McKinley
John_Flamsteed	England
John_Flamsteed	Solar_eclipse
John_Flamsteed	Star
John_Henninger_Reagan	Boston,_Massachusetts
John_Henninger_Reagan	Richmond,_Virginia
John_Henninger_Reagan	Ronald_Reagan
John_Henninger_Reagan	United_States_House_of_Representatives
John_Henninger_Reagan	Washington,_D.C.
John_Howard	2004_Indian_Ocean_earthquake
John_Howard	Australia
John_Howard	Christianity
John_Howard	George_W._Bush
John_Howard	Global_warming
John_Howard	Indonesia
John_Howard	Islam
John_Howard	Melbourne
John_Howard	Multiculturalism
John_Howard	New_Zealand
John_Howard	Norway
John_Howard	President_of_the_United_States
John_Howard	September_11,_2001_attacks
John_Howard	South_Africa
John_Howard	Sydney
John_Howard	United_Kingdom
John_Howard	United_Nations
John_Howard	United_States
John_Howard	Vietnam_War
John_Howard	Winston_Churchill
John_Howard	World_War_I
John_Locke	Alexander_Hamilton
John_Locke	Aristotle
John_Locke	Asthma
John_Locke	Bristol
John_Locke	Chew_Magna
John_Locke	Constitutional_monarchy
John_Locke	David_Hume
John_Locke	Empiricism
John_Locke	France
John_Locke	Immanuel_Kant
John_Locke	Isaac_Newton
John_Locke	Karl_Marx
John_Locke	Liberalism
John_Locke	Life
John_Locke	London
John_Locke	Money
John_Locke	Netherlands
John_Locke	Philosophy
John_Locke	Plato
John_Locke	Political_philosophy
John_Locke	René_Descartes
John_Locke	Robert_Boyle
John_Locke	Scotland
John_Locke	Thomas_Aquinas
John_Locke	Thomas_Hobbes
John_Locke	Thomas_Jefferson
John_Locke	United_States
John_Locke	United_States_Declaration_of_Independence
John_Logie_Baird	BBC
John_Logie_Baird	Berlin
John_Logie_Baird	England
John_Logie_Baird	London
John_Logie_Baird	Optical_fiber
John_Logie_Baird	Radar
John_Logie_Baird	Scotland
John_Logie_Baird	Stockholm
John_Logie_Baird	Television
John_Logie_Baird	Video
John_Marshall	Africa
John_Marshall	American_Revolutionary_War
John_Marshall	Andrew_Jackson
John_Marshall	England
John_Marshall	France
John_Marshall	French_Revolution
John_Marshall	George_Washington
John_Marshall	James_Monroe
John_Marshall	Liberia
John_Marshall	President_of_the_United_States
John_Marshall	Richmond,_Virginia
John_Marshall	Scotland
John_Marshall	Supreme_Court_of_the_United_States
John_Marshall	Thomas_Jefferson
John_Marshall	United_States
John_Marshall	United_States_Constitution
John_Marshall	United_States_House_of_Representatives
John_Marshall	Washington,_D.C.
John_Maynard_Keynes	Bretton_Woods_system
John_Maynard_Keynes	Cambridge
John_Maynard_Keynes	Germany
John_Maynard_Keynes	Herbert_Hoover
John_Maynard_Keynes	House_of_Lords
John_Maynard_Keynes	Isaac_Newton
John_Maynard_Keynes	Karl_Marx
John_Maynard_Keynes	Mathematics
John_Maynard_Keynes	Order_of_the_Bath
John_Maynard_Keynes	Probability_theory
John_Maynard_Keynes	Russia
John_Maynard_Keynes	Thomas_Malthus
